coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,average_profit,number_of_loss_order,average_loss,avarage_pnl_per_month,profit_amounts,loss_amounts
eth,2095.958333333333,430.8348699509422,3,3.0,719,243,7.305607372930969,476,-2.824427986704375,6.166652214871448,"""[2.072641509433966, 0.3337301767728128, 15.350243716942652, 8.873130377591153, 21.2659753457003, 2.3594625147731394, 1.2523904755952697, 0.6772544501818754, 2.986479754227671, 1.2846984698469888, 12.083436669619143, 16.692115534738477, 16.879430844257676, 0.2618499268294532, 119.30349812894613, 3.4035015471481165, 12.53756933058918, 1.6169725332614582, 0.23799980909952734, 51.466957036271126, 9.34528098034597, 51.812711907875894, 4.1455079666715315, 12.64255346512986, 10.923821966592508, 28.450484993723617, 13.033834586466165, 14.045454545454547, 7.522851465474405, 22.922655506823475, 0.8429062879281051, 4.2612544810617745, 1.2753508690398738, 14.552874247327667, 6.779088620557239, 7.8641975308642, 5.921782686873876, 0.710686506594516, 3.4750161241047004, 7.653339093149025, 0.7358358152750721, 6.554916300446184, 1.3968490358990473, 3.963437796771136, 21.668765879236712, 1.695888645152532, 46.68602351389956, 5.311397557666219, 6.135342654137052, 27.87837837837838, 4.3466864490603365, 10.746362267937775, 7.378265810140852, 3.032503457814656, 5.44544506862801, 0.386689107563827, 3.4550407640959366, 2.190649254650723, 5.858032673822147, 13.495337456409068, 8.487293276291417, 1.2415470125057855, 16.473810402065652, 5.569485874714868, 1.2518504775110888, 1.6280033235626807, 2.7998565279770418, 1.6155299127687366, 2.3327675146598525, 1.1869870281742037, 7.3748651564185455, 2.919666690714941, 1.7002393860452019, 19.6556420233463, 12.162459973629678, 0.29572079041597765, 0.5366898043811335, 0.030839231547008628, 7.875075135243453, 1.721617700398987, 24.42685781158572, 22.492765131462857, 10.613936927772126, 10.505108173076927, 1.1912201889410068, 0.17732831608654653, 8.376573360886722, 17.46036333608588, 5.271330525659028, 4.498489882210816, 3.719910846953943, 15.870683579985897, 7.221936903888479, 4.0335445737615, 1.586687705287551, 1.3655314886690808, 4.785935085007735, 7.645804031879985, 26.606415872197882, 0.1357717349674331, 2.1554013277006616, 0.5994027466047804, 11.813488510892268, 3.883298672212442, 4.559199782253676, 1.4189163766343638, 1.5241211667913297, 1.1566408860880353, 2.5844376102392443, 5.51717659688673, 2.811990686845167, 4.15716464308757, 4.456348767819648, 3.036622123982715, 1.0077039417714329, 0.9915019077350056, 2.5412786018167135, 2.6520026085538895, 8.436457311089317, 4.606888361045133, 4.2788707303849325, 1.0177672277370056, 2.63268702069166, 14.642283459115145, 6.1978288947659665, 0.895023160616182, 13.131114843585975, 13.530812081121063, 0.013920543415103515, 4.912666255615252, 9.316259753335002, 1.7764838467317814, 0.06123625739987559, 25.481015023544376, 9.078474246841601, 5.427320440413038, 4.10876171182579, 2.3700984180965596, 2.1617283950617217, 1.3999554697936643, 14.368317610062888, 1.051171068242739, 1.7100158777839787, 2.591380143151987, 0.4474847042827964, 8.041456526124668, 11.821204516938522, 14.895353165617147, 4.576278208315066, 16.97704427449676, 2.2553047534045416, 2.6473340704981143, 1.2719846227775213, 0.6451770964580799, 7.377448985524105, 0.3873978680807242, 6.714725222489236, 15.960841019227765, 2.8399942906080584, 7.9236933219994725, 6.7778179190751375, 8.562730348333918, 2.849282296650716, 7.226499755863504, 15.259160570653078, 47.08973814766666, 1.9753989242088963, 5.247376916868445, 6.116785431512267, 16.786450662739323, 4.811070998796629, 4.451869882717415, 3.335768192203842, 0.06265816544517522, 4.1832970311242015, 0.06519375380160086, 2.097032136679511, 4.118473895582327, 6.888272583201263, 1.9547955397613288, 10.489926739926739, 6.08471486368259, 16.99150798575954, 8.119350935278394, 7.881705277412854, 4.014867730870945, 8.553425774877642, 4.084469227591895, 13.460197991130093, 6.60876058681185, 11.336870578443609, 7.836679861549353, 2.605208411054981, 3.7070327998941925, 1.1262330045321305, 7.010394454389201, 3.6462204152465096, 0.5994526262959012, 4.38821671517835, 15.20827614746363, 6.859252561784203, 1.7510367928540975, 0.3845848185393992, 8.37722464239166, 6.9691026329930175, 6.37952660618559, 0.017676798248908887, 3.958051893716796, 2.568162756015351, 5.066488989105847, 0.7788596529398253, 9.790478868887396, 0.6691516971146576, 2.0443625274063164, 1.4639146117158048, 3.2752455067630235, 9.905993520118033, 0.741665276864877, 0.5685013575352831, 4.396821008512345, 5.647093712930014, 4.422463768115946, 1.9563170888998238, 6.656973243372586, 1.018284106891696, 0.9937301064647193, 1.567959470628725, 6.651400932156877, 2.195751543306567, 1.638980097835561, 0.06113731118857468, 1.8131402062803446, 7.3879446717103106, 3.2847959754052565, 4.468004435214843, 7.224716545034293, 2.869928578744944, 5.716779982020826, 32.89911761352174, 0.55300960662845, 14.515180789401041, 2.0230332236802275, 0.9406204669879674]""","""[-1.0277985718391602, -1.9952317987426345, -1.7982320723265617, -2.2351869810044582, -2.244833891054601, -2.6111082235331713, -3.4387182897853976, -1.4606859169477282, -1.6958002825800071, -2.370099756220106, -4.1912760854643345, -3.4940920485388203, -1.066963520982271, -3.1812756014340233, -3.8101809395459494, -2.095574382149765, -2.1803360672134353, -3.0420804824060825, -3.577210460772101, -3.100597434545778, -0.8553697098235913, -2.0348288075560896, -2.402181499765226, -1.5963197969543115, -1.3694211814789514, -3.9437499999999996, -4.288435478328902, -2.4197816713537748, -2.3337497271205683, -5.603197690222089, -5.096432122273438, -2.9984539521451294, -2.7447633836457737, -4.148807358041292, -1.1764594029283244, -1.8363033175355523, -1.4340666133475812, -1.1782145236509045, -1.7293846052988835, -1.5393543661353102, -1.3560838645770283, -2.543872100782871, -0.43906250000000324, -1.677613680528569, -3.853149866203402, -6.832176160496167, -3.7278973813817906, -2.7694287230418317, -0.6004281410222516, -1.635601718024818, -1.1893889256563028, -6.295352038115401, -8.070046224880102, -2.3085694998532076, -2.7254658661853037, -7.650843926925329, -2.993821613120652, -3.278748954658959, -2.143838356164377, -3.419808087731316, -0.8068555956678669, -5.570973124802031, -4.965166559573896, -2.043840962393646, -4.354634361233483, -3.618756989247317, -3.6862745098039214, -2.1376386874767874, -2.884105960264903, -1.873160256410262, -4.628457540579357, -6.289168278529972, -1.4036144578313254, -5.3332953101065685, -1.9153744638733157, -1.4195786657749538, -2.5961532133337735, -1.4156182069692478, -1.4329359165424727, -4.006257762491638, -3.081376734258255, -3.3617363344051374, -2.6711711711711765, -2.686295503211987, -7.864556205439098, -0.5, -1.3058629031103726, -7.242778541953229, -5.612838786308174, -5.454499494438827, -4.126016260162594, -0.5, -6.007383882841812, -6.383647798742138, -1.7701738690272946, -0.17637540453073886, -2.5537124802527646, -2.762940133412148, -1.3110435906024316, -2.262540266912109, -2.1132940972823153, -0.32456140350877194, -7.512171385565614, -5.386802871341797, -2.5614503173622354, -5.692727272727263, -0.19361088582501007, -3.6582428484814975, -5.185413335841243, -9.610306478727539, -7.6038910881529285, -3.34942779992286, -2.2359973796265935, -1.4429232549170816, -3.0793343653250633, -3.0963477075265042, -1.38693279109589, -0.78931538241193, -4.117886178861795, -3.3127552888813807, -1.0703339910417289, -3.2937539940540708, -3.2764344911537777, -1.5142573542681834, -0.4332220367278836, -1.722332342253052, -1.915869621180624, -4.104938271604938, -2.1850376107842533, -2.749956055545792, -4.316414198507799, -0.7722984562607165, -1.3656309395917687, -3.785582566847328, -2.9971623155505105, -1.856499304617745, -4.139802939281184, -2.111650485436899, -3.3206333604000267, -2.8170504238254144, -1.2307667724822648, -1.6272176085053753, -0.3823529411764661, -2.5404211545443425, -1.4263797666895475, -3.7697768762677417, -4.087746465916405, -5.436008641288332, -3.5830816770840554, -1.8207210422987645, -7.1620573855499075, -1.8131944778488576, -3.799863076220899, -2.5407269542369155, -2.0025790535994594, -0.24610244988864444, -1.9410679071649, -3.594501309212092, -0.5344572975633735, -1.578528827037767, -1.0994305409860576, -1.7508002166740493, -2.1739818311728083, -1.1996312754089014, -1.7044193655460156, -1.5031527658354829, -5.485915492957743, -9.869771332961514, -6.007524815882161, -4.639028920137961, -4.662366701066395, -3.4261622607110374, -10.292315680166139, -4.016986062717775, -2.299687010954616, -4.5993650440013285, -5.422707489119007, -1.8370727889381575, -10.200013215276865, -2.7999222999222955, -8.732014249206223, -5.515197568389055, -1.5909674314134443, -1.5368859425463188, -2.075612262373697, -1.4130718345290263, -1.7344524455251167, -0.5775644754702329, -1.328294541538971, -3.0312321384828893, -2.9090597117364387, -4.680108449447459, -1.9542281683996219, -2.2216117216117173, -4.497093023255815, -2.0008419357200466, -2.220191952750081, -2.1378662659654446, -3.0376344086021447, -5.200547077454651, -0.8811757806773067, -1.630935656083179, -2.514499643451399, -0.4416228838295421, -0.27899115964638366, -3.4442370080186095, -2.5872310570626715, -16.25842595590087, -0.6147776183644194, -1.5756065007458622, -0.11788617886178954, -0.538154832309499, -3.863157336351095, -3.677638837808013, -2.706567067492618, -2.9268923743431277, -2.49124994888989, -0.7797548031431303, -3.0560275377178705, -3.3395584356377515, -1.7502410490454414, -4.878870427396704, -6.629972565157755, -0.43348410270054294, -6.3137934199054815, -5.308438741495046, -1.7365565925996045, -0.17147880806958732, -0.07659913498747695, -3.359723058398558, -0.17619047619047296, -0.04974043860578753, -2.185952144091313, -4.088999948210683, -2.3908009347779915, -8.526666666666673, -2.173953060285318, -2.3941344778254665, -2.6815584130124184, -1.4148369926813071, -2.9466571834992874, -0.2719031465668413, -2.4018133569217146, -1.1931818181818175, -5.746236284766523, -2.2124218537645977, -1.648495632481395, -1.8947950331689107, -2.5033197870757253, -0.9552789303826765, -1.1484383443207546, -1.8985255854293064, -0.07905095123550715, -1.3911152122330597, -2.0141821283855847, -0.5691195236069885, -1.1908000428403236, -0.6599999999999956, -0.48362266622993716, -1.9018956807991365, -5.145093945720253, -1.6675585516714009, -0.9305776364599931, -2.259265248043482, -2.6498974664285244, -3.2461174431780337, -1.7336524201159582, -1.0591861483527674, -0.11605819749427915, -0.5835131185190372, -1.3072305781702687, -2.0015015015015054, -1.1353439485449746, -0.5386189850930805, -1.4288663067640421, -0.783655320453852, -2.254264797292625, -1.9875440587848623, -2.566959589083485, -0.05266138165345863, -2.407356948228883, -1.2908456304674347, -0.3791961049895728, -2.6213928864365275, -0.15799759470834895, -7.902717987676202, -6.2868908216316, -8.447439246418107, -6.069535312866969, -3.8086833879698023, -2.822745485163463, -4.72983342691372, -0.9657691571492311, -1.7797450788919056, -1.3993476234855577, -3.6742243436754203, -10.108257095941834, -3.503759864479614, -1.0458605574394149, -0.8877088059393681, -0.9298110453329017, -0.8798910978852752, -1.5917125157042022, -0.5829042673880782, -0.737455197132617, -1.617465904091518, -0.1530827331811031, -2.204989154013018, -0.22676464500103644, -1.865541858631146, -1.5546420860322172, -1.0862785862785849, -0.6750565731608371, -0.36367579625727575, -1.8487117477443853, -2.617653040471843, -0.057510674084606916, -2.7923571356834374, -1.4687919809858427, -3.2815498823103306, -2.1912809887488813, -2.8796825396825407, -0.8889488344081733, -4.598594767508289, -1.8559322033898276, -3.370022138646621, -2.583763685189009, -0.5762733410548269, -2.0332813891362393, -1.4697873927638927, -0.3454758770674697, -3.0697464728969974, -0.6121427081160042, -4.177364296982072, -1.9793830657853284, -2.501155902326254, -1.8165739268680474, -1.8049274470594203, -3.905258865795329, -2.5532286589311215, -1.3617555864428468, -0.8232030077667534, -2.27889447236181, -0.8486489851824044, -2.4569028046421733, -4.0883028987357966, -2.52220513443145, -1.5541011121394217, -0.2975422221229762, -3.829494963593645, -2.6066763628227045, -1.4185216019630171, -4.550338351435452, -6.410092289371836, -1.1035226800498708, -0.22868260330717483, -5.581504020865028, -3.1355446718450564, -2.273456319309941, -1.5335279765331529, -3.434759192872169, -3.286665109761795, -1.9948626230956255, -0.2626118463416249, -5.3729310627221825, -2.467340728552979, -4.18476210438063, -0.29082125603865083, -3.2345669312941276, -4.738799143879061, -5.732740026015525, -3.2900522092202023, -5.067193076245108, -2.3553160394592694, -5.094615384615386, -2.9803774215096803, -3.3570656408916806, -5.051228831784582, -3.8504808767613548, -3.0187871570723677, -2.6684003519122372, -3.6962917336562735, -4.782635609152189, -2.1542481558627955, -1.9570721747046473, -4.015519986765101, -3.847231521496541, -3.2835771619192404, -1.7975388755889175, -4.756069908656046, -0.8756841066624241, -4.042843363660811, -0.058084992882011854, -2.892238255457867, -2.243124596711305, -2.6789268017564347, -3.9332879786949535, -2.598084900835374, -4.571255491219163, -0.01273736578113882, -4.792397964632158, -2.568525896414339, -1.146555338763693, -3.59657253419276, -2.5315584398828497, -2.0168935116782016, -5.965335624369641, -2.430505957347399, -3.020525607636137, -1.8332363810566688, -4.1271328619758165, -0.26413693834068575, -1.157041939576827, -2.0370854005853767, -3.5940004331817277, -1.792405541928044, -1.2630726515501982, -5.029677938119245, -4.886040914560765, -3.4098855894073745, -0.7933998876769552, -2.279922255691275, -0.7673710898213695, -2.746600154837196, -1.3113734674738713, -1.930429763482421, -0.9308454305244941, -0.8302049823199444, -1.4373719975213421, -3.64700374531835, -1.9481012050506434, -3.8416568307048036, -2.855292202548173, -4.778859233732487, -8.611871607269286, -2.379250734494473, -6.512193994638507, -4.112223522888293, -4.164972727473714, -1.7148417649268217, -0.38213783828705683, -7.792714751463907, -2.783785757896994, -6.592731906062595, -5.139101428517581, -1.9566254907519316, -2.921264453783172, -3.4221026235624574, -1.1470608163252662, -2.9203102229463767, -1.594015112733768, -1.2577444495382908, -3.3662047428515707, -2.583686152961289, -1.0053220083862007, -0.39987207856300594, -2.6555136301974307, -3.221029043711072, -2.7936851842835644, -3.402045767270599, -2.342615683014686, -2.9082240704018276, -4.050181258380096, -4.861361193056475, -1.8773250664304755, -6.418635170603677, -8.3915332892146, -3.101121297432571, -3.8257049448304086, -3.152460395345587, -4.013401300918018, -4.924441365458127, -3.307854816861478, -4.68450881612091, -3.265204253007758, -3.2341923883727834]"""
eth,2095.958333333333,518.0238624462273,3,3.5,591,208,8.115271452904885,383,-3.054706526783261,7.414611076104481,"""[1.3871698113207507, 14.421699450340517, 8.873130377591153, 23.08418027021126, 8.260187040748173, 0.15821727019498932, 2.986479754227671, 0.9126012601260174, 12.709014788644636, 48.80015552099534, 115.62606672051788, 16.98258741177427, 46.92307494241917, 9.34528098034597, 50.025738851769646, 3.2807944331690373, 22.098863130007732, 10.923821966592508, 35.09584982767207, 11.109018796992489, 10.68301076533913, 3.933739972710356, 23.385651214128035, 0.16941021704590087, 18.54377572182531, 4.803030303030303, 2.112445648299965, 2.8714690695555363, 10.820071141558529, 0.13295446811407252, 5.808294052752985, 0.43167701863354035, 4.889221556886227, 19.384359334800955, 0.2865168539325842, 42.677317927628, 5.311397557666219, 5.59242493696997, 27.87837837837838, 3.319784524975514, 2.7991188512990837, 6.112721424447649, 2.4628610729023332, 7.219928186714539, 0.6909090909090827, 3.4550407640959366, 0.9038929440389252, 5.858032673822147, 13.495337456409068, 8.487293276291417, 15.281402888729856, 1.3762532225723156, 3.4550798385681833, 0.7128195613538342, 7.128037944007204, 5.951392058420821, 0.7820235182017057, 7.3748651564185455, 2.919666690714941, 1.096006468396267, 18.29377431906615, 9.690242983612725, 0.8818181818181781, 6.59276698056503, 0.9327167210736291, 24.42685781158572, 20.3399505911417, 10.388324873096439, 7.461901927226742, 0.04562558795860616, 8.376573360886722, 16.455189265302728, 4.81898299797223, 3.1964688204357747, 4.06909361069837, 6.7473404255319185, 7.1302274394717475, 2.347721822541966, 0.9168867134668568, 1.0033372840122243, 4.785935085007735, 7.323488045007046, 23.785422621478165, 5.188006777199574, 1.5760410380205174, 0.5994027466047804, 11.400249005834906, 2.0511991591553302, 4.516324309617739, 1.4189163766343638, 1.5241211667913297, 1.417743830787315, 1.6618199086427445, 3.721413118041265, 2.4452852153667064, 3.330136664907033, 4.456348767819648, 3.036622123982715, 0.40273182720483813, 0.9915019077350056, 0.8289226030913044, 2.396581707515903, 9.611131353616328, 3.617647058823529, 3.9922933932305646, 2.63268702069166, 13.937104321497397, 5.2375543444981965, 1.7833787465940043, 12.57427750115497, 13.530812081121063, 4.7967313360608825, 0.2950530035335762, 1.3933132982719836, 21.713917333134017, 9.078474246841601, 5.427320440413038, 3.6078629032258096, 1.9424176843407062, 0.9432075657570576, 13.375786163522003, 1.7100158777839787, 1.8790322580645173, 2.591380143151987, 25.915170466007666, 13.665282136483915, 7.889798248953179, 16.6175765611852, 1.0940791346427456, 5.734983181162917, 7.203040520899949, 0.2919561045490039, 6.714725222489236, 10.813096097816073, 2.6565103024989116, 7.9236933219994725, 4.960453883581347, 8.562730348333918, 2.7055624888571974, 8.600539777026666, 15.259160570653078, 47.08973814766666, 0.6048890229941202, 2.0355882329923927, 2.0904052194616827, 15.416451366398606, 0.086619514690507, 4.451869882717415, 1.6900297091771446, 15.255356782217234, 0.9359349778879253, 3.853621382080047, 6.888272583201263, 1.9547955397613288, 10.489926739926739, 6.08471486368259, 51.07850433628353, 0.4377304815087979, 11.200652528548128, 2.921936309179696, 13.460197991130093, 6.241493650853466, 7.624707816807186, 7.836679861549353, 1.9894335134281178, 3.7070327998941925, 1.1262330045321305, 6.122854249424115, 0.42744276039987805, 0.5994526262959012, 0.5290724945674545, 17.51932116000355, 6.859252561784203, 1.2369603360272219, 0.3845848185393992, 13.319641219213626, 6.9691026329930175, 4.086075260918082, 3.958051893716796, 2.044914285714289, 4.729368610890587, 6.737583325509351, 0.06002239071803517, 2.0443625274063164, 0.7309799269055752, 3.2752455067630235, 6.964404529086169, 4.396821008512345, 2.7671290579450836, 4.143840579710147, 1.106890051476945, 10.376085361966537, 9.689969079395821, 2.357466799141894, 1.638980097835561, 0.06113731118857468, 1.2450896279158121, 6.731309772925339, 3.2847959754052565, 2.957964123622213, 7.273838872793351, 2.869928578744944, 4.117855241453353, 30.072147812891984, 0.10987340798029877, 15.804857852608333, 2.0230332236802275, 0.9406204669879674]""","""[-1.9996574967343532, -1.9952317987426345, -1.7982320723265617, -2.372988191960097, -2.8905239258021638, -3.4387182897853976, -0.4416932958205582, -2.370099756220106, -3.4940920485388203, -1.066963520982271, -5.1474067535194505, -2.095574382149765, -2.1803360672134353, -3.0420804824060825, -0.3201641137070191, -4.8802821573500985, -3.567699551167712, -2.5342131670578256, -2.781374129113319, -1.5963197969543115, -2.1857180923652466, -4.123341836734692, -2.663520194990821, -5.096432122273438, -2.808358609988745, -4.236591701477961, -1.4777251184834235, -1.9155303030303077, -0.34368426500739924, -1.5393543661353102, -1.726007005253942, -2.717480546080448, -1.7789739603575636, -0.49415887241204026, -1.5787202745771045, -4.446520602768414, -1.8487415320098177, -3.7278973813817906, -1.0019504202124785, -0.018370320345158453, -7.3736141906873645, -0.418644729578723, -4.4647534786235, -2.143838356164377, -6.722069910897873, -0.8068555956678669, -5.570973124802031, -3.7038036147893894, -7.988986784140969, -4.069866666666663, -3.2117935243602385, -1.873160256410262, -5.098313689228423, -0.9107530609702201, -8.306521568659264, -1.4598523304107074, -3.1138252452498065, -2.2889926174758735, -3.205444707473791, -1.5387094619418233, -2.057918431419006, -3.9220532319391523, -5.9457493873134135, -7.574946466809426, -0.5, -2.467692897836251, -5.612838786308174, -6.955544455544456, -6.933025495303496, -2.3772556265017473, -7.152961898988836, -8.706391723066226, -1.7701738690272946, -2.9200000000000057, -2.815522970620818, -2.8896972265385963, -0.3159773582268688, -2.600435679889939, -1.0278920443289445, -5.386802871341797, -4.930162928045813, -3.8199213654485544, -5.185413335841243, -9.610306478727539, -9.785990151588292, -4.211161522187955, -2.2359973796265935, -2.543964519861169, -3.557678943710906, -0.27304307549792906, -3.489937015854627, -1.877722166018852, -4.991219225275179, -2.990112994350282, -3.2937539940540708, -3.7234505195365784, -2.49602959754558, -1.2595993322203598, -2.5403126285479187, -1.915869621180624, -2.1850376107842533, -3.580475796261598, -0.7722984562607165, -1.3656309395917687, -2.9971623155505105, -3.146483784491967, -2.712570150730002, -2.8170504238254144, -2.0217483197362283, -1.862054610277332, -0.8755914345641587, -2.5404211545443425, -4.220805237955638, -4.029411764705886, -4.496946564885489, -5.436008641288332, -3.5830816770840554, -3.2271104765304255, -7.1620573855499075, -4.1605897349559795, -0.27454577604880825, -2.6292741719489374, -1.4544008483563082, -0.687082405345206, -2.110216546363145, -3.7039990478457594, -0.5344572975633735, -1.578528827037767, -1.0994305409860576, -1.7508002166740493, -2.1739818311728083, -0.16632962588473377, -1.3981752859979228, -1.8798662809995716, -3.8247348810547335, -10.629670942554378, -6.2663394357477635, -4.662366701066395, -3.4261622607110374, -10.292315680166139, -5.7177662785683525, -4.267046724793193, -8.625139002149885, -2.8423775131758697, -4.498223011994659, -10.200013215276865, -2.7999222999222955, -5.515197568389055, -1.5909674314134443, -1.5368859425463188, -2.1355540332248646, -1.4130718345290263, -0.839344580182271, -4.686684969114615, -2.0186746112483673, -2.2216117216117173, -2.2351197012958526, -3.2467811158798305, -5.200547077454651, -1.0937545814396525, -2.514499643451399, -0.4416228838295421, -1.0361757105943235, -3.4442370080186095, -3.0090231691698697, -0.6147776183644194, -2.7591595458270004, -3.863157336351095, -0.21047619047619398, -2.8291548726243505, -2.9268923743431277, -1.6313613362405892, -4.40766993820429, -5.685471655548045, -1.7502410490454414, -5.249544933594024, -2.7071307300509337, -8.90203994900128, -0.43348410270054294, -5.308438741495046, -2.9794161676646627, -2.1441915684781216, -1.2613733093729373, -0.3574144486692111, -3.6727868511390795, -8.526666666666673, -2.173953060285318, -2.4838774226745177, -2.6815584130124184, -1.4148369926813071, -3.4492650545282117, -0.2719031465668413, -3.1371074745687646, -2.9167320847818785, -6.445394233222749, -2.2124218537645977, -2.39798339264532, -2.012062521236842, -2.5033197870757253, -0.9552789303826765, -2.218343451864694, -0.07905095123550715, -2.0027682573161054, -1.467673330497672, -1.9083004374266588, -0.8414472959577071, -0.7402008952942448, -3.4656460467485477, -1.6675585516714009, -0.9305776364599931, -2.259265248043482, -2.8681947476351026, -3.2461174431780337, -1.2617635162464578, -0.7694328438636708, -0.5835131185190372, -2.0015015015015054, -1.1353439485449746, -0.5386189850930805, -2.730866941886304, -1.0519779208831639, -0.015841936632248588, -2.254264797292625, -2.304323229917228, -3.846973676174183, -0.4435952394382118, -2.2318194883587212, -2.6213928864365275, -0.8963950488014667, -7.902717987676202, -1.5688365955575134, -15.848732224813778, -3.8086833879698023, -1.2586206896551793, -6.660729650662541, -5.003888024883365, -1.94671173163181, -1.7797450788919056, -4.863419007770476, -5.586358662035495, -10.108257095941834, -0.07975074871994198, -4.991456468673727, -1.3642792159457462, -0.8877088059393681, -1.785378314816323, -1.684204981246577, -0.8793430468143786, -1.2314524555903896, -2.204989154013018, -1.135871348867732, -1.865541858631146, -2.4341563786008185, -1.6201925071567806, -0.9684638644010026, -0.4575118966689351, -0.36367579625727575, -2.2145691873624074, -4.35066799850169, -0.6992495795057528, -3.5893536121672955, -2.9903846153846185, -0.7477750809061391, -6.528378718759627, -1.8559322033898276, -3.370022138646621, -0.9542093588254006, -4.285374922536658, -3.365848637074857, -0.1388286936711643, -2.062901063799452, -0.8246568320328036, -3.0697464728969974, -1.9187356561652404, -2.1105340467946663, -2.997293395885961, -1.8165739268680474, -1.8049274470594203, -2.003308842686671, -3.905258865795329, -2.0679592805072766, -2.2105584997961696, -3.6689152368842666, -3.722988907328159, -4.0883028987357966, -4.068962770194911, -1.5541011121394217, -3.318627450980399, -4.889117640216812, -0.07033319554496598, -9.66641857695743, -2.1692772432311562, -5.581504020865028, -0.4736242914892581, -2.66369027860762, -2.0168048886948906, -4.403711527029919, -2.6762054020586756, -2.20179584120984, -5.860579569726741, -3.6191537721828886, -4.18476210438063, -1.6854431299319135, -5.93488943488943, -6.9799935298523375, -6.716392374124179, -5.680952927834168, -2.3553160394592694, -2.9803774215096803, -4.992119759831721, -6.526781282881014, -3.8504808767613548, -5.5806595365419, -2.547214890717463, -4.064583428859656, -4.967535575743671, -3.847231521496541, -4.1036241815136405, -1.7975388755889175, -1.9716578577316572, -1.9909339698283957, -2.6789268017564347, -3.9332879786949535, -2.568525896414339, -2.451126789697608, -2.0168935116782016, -1.2350036135870928, -2.430505957347399, -3.7403476218930547, -1.8332363810566688, -0.26413693834068575, -2.068409090909096, -2.0370854005853767, -1.555712463556839, -3.342097946681312, -1.2630726515501982, -4.886040914560765, -0.7933998876769552, -3.7870354073530232, -0.7673710898213695, -2.746600154837196, -1.536010428714243, -0.9308454305244941, -1.0348842145479977, -2.813246103320649, -3.64700374531835, -1.3665802486917176, -3.8416568307048036, -2.855292202548173, -8.611871607269286, -2.379250734494473, -0.6923596441834757, -1.3734330003706676, -2.081612062956293, -0.9461385031505443, -7.792714751463907, -6.592731906062595, -4.687554181900415, -2.864233294708383, -0.7097514107474009, -3.4221026235624574, -1.575723844394152, -1.5840600971759289, -2.7205121487982318, -4.4757767245918885, -1.5813420226888772, -0.9778346713416732, -2.6555136301974307, -4.4559202995556975, -2.7936851842835644, -3.9524184090844012, -2.342615683014686, -2.9082240704018276, -4.384888513681284, -2.3013728963684783, -6.418635170603677, -8.3915332892146, -3.8257049448304086, -3.152460395345587, -5.438031816500193, -4.897984886649869, -4.0200319662356705, -3.671111777045255]"""
