,coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,average_profit,number_of_loss_order,average_loss,avarage_pnl_per_month,profit_amounts,loss_amounts
108,btc,3739.333333333333,1027.1318619356557,7,8.5,245,115,14.704893045898928,130,-5.107160294944015,8.24049452435452,"""[41.16666666666667, 32.83333333333333, 1.1064257028112283, 4.529013539651833, 3.9067796610169445, 1.8291925465838426, 2.023659305993693, 8.483799705449194, 10.156753407682768, 17.722722159730022, 13.136363636363637, 0.4274873524452041, 3.165413533834575, 4.953087409783478, 2.0583145221971533, 16.015679442508706, 11.182504192286192, 6.69390185802764, 1.283216783216776, 16.16111296234587, 8.079819593035444, 8.994100094941, 53.156785311314, 3.444822945579946, 21.36316928069227, 3.815906562847603, 27.855583152230167, 55.123100303951375, 50.39807742954966, 149.52631578947367, 12.861462728551336, 4.666944908180308, 2.9134509371554613, 36.28994178875159, 1.1859886839831126, 3.4648935871912028, 5.529330301174964, 2.625712981975813, 5.072383073496655, 13.660045402951193, 2.043443229824474, 5.143599225215704, 15.068011047479798, 1.5498950140574363, 50.27316293929712, 6.499669401616916, 17.081778787718658, 8.57163723792042, 5.412257578610433, 55.256901157613534, 1.505774456521749, 2.97510116442315, 10.488234185268373, 5.161671214480619, 1.7504586532581294, 2.0764157856170757, 6.854037267080751, 3.6122534037232565, 4.430376120938615, 7.046798245134188, 9.763453131649182, 14.053425933110884, 31.24404015056461, 19.0942338494394, 8.836413831544684, 14.196216435588537, 37.31669626998224, 2.2832705125362662, 5.215151515151508, 18.261955498011826, 11.454814910038257, 25.948018108777042, 51.93761963211247, 14.98803616716287, 0.7275183090722868, 12.873553704032078, 2.7219555128820634, 23.366667922088517, 5.093701677173784, 0.45527052870695583, 12.411707272399637, 9.314667833079392, 25.955278280168937, 34.27473906724799, 2.660677410186313, 28.902601714944236, 12.729530557268651, 2.563054827635238, 8.162046619164316, 6.152666316657922, 3.239878048780489, 12.586489509388349, 4.6315535163570045, 5.499235707734641, 19.639702941622655, 3.593593919652556, 17.47167902610024, 22.877396943029183, 23.400407134075625, 2.200194776231478, 88.25219218183695, 42.48183099910229, 7.938123905526794, 1.985357200972755, 1.2360706698709887, 22.638266017132352, 11.921217952352867, 36.87600164959201, 0.28690413074510723, 6.126603651656367, 11.247216243233568, 0.9479438054539249, 2.9001140731456427, 5.0743697590585475, 1.3866343225902535]""","""[-15.594339622641508, -36.50917431192661, -7.654471544715452, -6.1910569105691104, -6.139097744360915, -3.700000000000003, -2.4607843137254832, -2.7457067371202104, -9.820175438596488, -6.074516496018186, -4.067318757192161, -1.9722536806342104, -3.3763183125599134, -0.5, -5.210743801652895, -4.011572226656022, -1.5280373831775649, -1.2456503728251853, -4.087115666178625, -19.13217886891714, -8.901785714285712, -1.2644248438074386, -11.546462602243029, -8.923040604343722, -1.5702502615273182, -7.503984063745024, -17.10452961672474, -8.801458670988659, -13.251387347391786, -4.207835196546796, -14.292569659442728, -4.585358704209308, -5.206836079677064, -11.466390381637677, -4.4657647121365205, -7.183888591959141, -5.7455547592232366, -5.99487418452936, -3.4096659418857422, -2.6632251720747306, -2.548393825615351, -0.4190559366080187, -6.79849784779362, -3.6889409023977473, -2.275428610151105, -5.78377674741514, -3.1567343005235298, -6.260226571957145, -2.223312589755861, -3.3873208951993368, -1.8388059701492576, -2.944510650975714, -4.732512249368728, -2.571721346618882, -3.059867877786956, -2.8478645421530104, -1.5846030675031957, -2.0435438856296653, -7.239984289080907, -8.727018327471317, -0.24086829817532524, -9.16293352601156, -6.301162742063648, -11.094546267322302, -6.306286186931344, -2.6297192642787994, -6.379674980889562, -9.0233713634851, -5.209107262681498, -3.2530406585443505, -2.430609737612583, -4.247005454838342, -4.557810568778952, -3.120865258612239, -0.35678217829388514, -3.285181577242292, -3.0964949356197295, -0.915130239250244, -11.354949208599098, -4.3727921843718764, -1.3505651336007163, -3.507514696740001, -4.151322937261417, -1.1524119947848757, -0.6068134249216135, -2.5599011140437504, -1.596182916501249, -9.501420377097638, -5.752844141334413, -5.251121517738594, -3.7027218934911255, -3.995038200818488, -5.211013215859033, -1.683655464071657, -4.603932885959437, -0.7676924935148403, -4.059835565047917, -4.407795219568863, -3.7227728223763883, -4.470129079464018, -4.500914882081867, -2.8945140750425637, -1.519037051164232, -3.761066151091136, -4.3795197617780826, -3.7714019325309303, -0.6393127924464841, -2.8579940560080446, -2.7372944442433993, -2.9521264354524046, -6.812630519179586, -8.747777313920295, -7.527584578300366, -2.2156149624489165, -5.073548534072145, -4.034754674184567, -7.3133618370088405, -6.579539855821268, -1.00011153245595, -4.762389637457955, -4.990803607066148, -4.380695055288495, -0.8565554646458252, -6.131187818637795, -3.368828425579607, -3.851772465942922, -8.157509834628687, -4.546504350287586, -6.967073318531934, -2.964476255623206]"""
303,btc,3739.333333333333,1024.9631751375148,13,7.0,262,119,14.908262164583247,143,-5.238601555579661,8.223095539523653,"""[19.785714285714285, 30.79102844638949, 5.713592233009696, 3.9067796610169445, 1.6705426356589097, 1.8622047244094544, 30.57511045655376, 18.136363636363622, 17.17905711695377, 1.028013582342967, 1.5487804878048865, 1.6296296296296173, 4.031001589825121, 0.8473053892215547, 16.015679442508706, 24.15373961218836, 4.249910039582585, 13.05822251054168, 8.079819593035444, 8.994100094941, 49.90160642570283, 3.9985624894300633, 17.83423472147107, 3.815906562847603, 27.855583152230167, 29.419549477071612, 47.33012539346717, 167.38684210526316, 20.916477330284657, 4.666944908180308, 3.290518191841234, 34.749183094934104, 2.724364810063729, 3.7279256739662, 7.829674832440654, 9.544347990186823, 13.660045402951193, 5.6234372248635305, 15.068011047479798, 0.5783301896864561, 49.02473490769295, 7.430637240041221, 8.208978491782497, 8.597489723636928, 5.412257578610433, 55.256901157613534, 1.505774456521749, 2.97510116442315, 10.329803921568622, 4.769150844031993, 0.6742424242424174, 1.5737237373803046, 7.184217116383899, 3.270867720530399, 5.058218657562764, 13.106774394713536, 10.576686249866018, 14.39668054636727, 0.4595664860358476, 32.16998341625208, 24.276439468570914, 8.258748704267681, 15.855281921274827, 43.39535831947027, 9.180551739818315, 5.753664405205166, 21.931721905242966, 15.828547579298828, 35.77065934917133, 52.805583227011624, 0.11136414148617968, 19.496871796545253, 2.3587418638775, 1.3970277396298296, 3.9293896322055213, 2.7219555128820634, 23.301158820779445, 3.0547736940680554, 0.5415562183733815, 0.6834637323337405, 12.411707272399637, 10.613065090977297, 26.623110605658283, 37.65752222410962, 2.660677410186313, 32.65623962341543, 12.729530557268651, 4.135667418286709, 16.844033741432835, 2.597748855173526, 17.68263638409143, 12.586489509388349, 6.659267569180084, 6.839354671424466, 20.722009473502595, 3.593593919652556, 17.47167902610024, 0.7650281864299959, 22.877396943029183, 2.9737253179422583, 11.217534656405306, 2.0190671033385175, 92.55034864584572, 56.47565752322961, 8.933728685738906, 3.1448342270399556, 3.1536881003060024, 22.638266017132352, 9.924870125454772, 41.45072036133643, 1.3261606091340985, 6.7048855540182215, 4.543043614529916, 11.247216243233568, 0.9479438054539249, 0.1281321235240821, 2.55784887815879, 6.4870849198511715, 1.7187663932009176]""","""[-37.40476190476191, -38.99658314350796, -6.1910569105691104, -6.139097744360915, -6.4999999999999964, -0.29959919839679783, -0.5, -3.250491159135554, -6.074516496018186, -1.066251415628547, -6.444391179290501, -2.38857412653446, -5.9142739950779335, -2.525931928687196, -4.755319148936182, -2.239850869925442, -3.0622254758418714, -4.967609828741621, -4.136363636363637, -19.76924749891257, -8.901785714285712, -0.9116133774347682, -10.293947754116735, -8.923040604343722, -1.0658852061438988, -7.503984063745024, -16.592900964066608, -8.387628309022151, -12.264705882352942, -3.8327652944470136, -15.032507739938081, -5.499671218464371, -4.656063059787814, -4.654929577464782, -5.206836079677064, -6.567100347070763, -5.39795918367347, -5.519812347301207, -12.124464887512525, -3.9705709476609066, -5.097218892351963, -4.515376258722272, -5.7455547592232366, -5.99487418452936, -0.6106938130065235, -2.6632251720747306, -0.7787335046383062, -3.6747987514374856, -2.6037692532453947, -0.2353819889031259, -4.700212992545267, -6.79849784779362, -3.332970959894941, -3.6889409023977473, -2.275428610151105, -5.920148273040593, -2.812921626338133, -4.628777440984665, -1.7157546516349467, -3.3180598242500285, -1.5197053186392038, -2.944510650975714, -3.761879423638923, -3.7915119045581394, -3.059867877786956, -3.0737358611653343, -1.5846030675031957, -1.7808798094181415, -14.73644933228594, -3.269019090752733, -8.310197198889682, -7.525052229862084, -4.969363542424134, -6.11848851744149, -4.154653130287644, -11.422744280590901, -16.144171779141104, -2.644042056074774, -6.2384564094015715, -4.10963979269877, -1.941058925223876, -2.036377101798436, -6.320599314979762, -3.650576968831785, -4.8934038480374635, -1.8126244568366672, -3.5836779496604847, -3.9430298301711177, -0.915130239250244, -11.119046951057001, -4.3727921843718764, -1.50834130715148, -2.5695409381918943, -1.1524119947848757, -0.18510251407206307, -2.1163342100716034, -1.596182916501249, -5.141191214337505, -5.752844141334413, -7.145100832501137, -3.7027218934911255, -3.995038200818488, -6.576872246696043, -1.4642857142857162, -3.9109939417565327, -3.914467131474097, -2.8007854692593606, -6.081531354288195, -4.178497492777369, -3.7227728223763883, -6.525011589783112, -2.808692516906379, -4.500914882081867, -9.016391148799785, -2.8945140750425637, -1.519037051164232, -3.761066151091136, -2.852932303860864, -3.275058635498903, -2.8579940560080446, -11.688654833985629, -6.536014562932325, -2.5858635237509207, -0.9465077308448027, -6.1019491525423755, -5.570656625668224, -5.3801898930995415, -4.357417114587721, -0.7237534431043551, -5.073548534072145, -3.127763486666671, -5.231943355558461, -4.59928398956723, -0.0981583793738543, -3.3151242945797006, -3.211081724690209, -4.380695055288495, -5.412927902362832, -2.8775181191640393, -3.851772465942922, -7.277124256731716, -4.546504350287586, -7.905993936564631]"""
109,btc,3739.333333333333,1013.3604373089008,7,9.0,227,110,14.873445844792904,117,-5.322381244601012,8.13000885699778,"""[41.16666666666667, 22.166666666666657, 1.1064257028112283, 4.529013539651833, 3.9067796610169445, 1.354714064914994, 2.023659305993693, 8.483799705449194, 10.156753407682768, 17.722722159730022, 13.136363636363637, 0.25757575757575635, 3.165413533834575, 4.700000000000003, 2.0583145221971533, 14.810344827586198, 24.848189415041787, 16.16111296234587, 8.079819593035444, 8.994100094941, 49.90160642570283, 2.974838817717484, 21.36316928069227, 3.815906562847603, 27.855583152230167, 50.63581826907694, 42.7710034237556, 145.71005986161862, 9.90787623066104, 4.666944908180308, 0.3776185226019886, 36.28994178875159, 1.0832640349589975, 1.4226519337016519, 3.411652094405394, 2.625712981975813, 5.072383073496655, 12.050672936598012, 1.93891816558512, 5.068762106004581, 15.068011047479798, 0.3913786421449563, 49.91434703157537, 6.499669401616916, 17.081778787718658, 7.85737840065952, 4.7744304274148055, 54.824675324675326, 1.505774456521749, 2.9016636957813455, 10.329803921568622, 4.769150844031993, 1.1348440578922299, 1.5449871130665596, 6.33478260869565, 8.665879410947488, 4.430376120938615, 7.046798245134188, 9.763453131649182, 13.685713733225048, 38.58666423816934, 17.101233807591278, 8.258748704267681, 11.249130434782609, 36.103552397868555, 1.3065692604944, 2.175084805932465, 18.261955498011826, 11.454814910038257, 24.84376618146252, 50.7185568730831, 12.871728855138791, 0.3267062215133465, 12.873553704032078, 2.7219555128820634, 22.925230212982328, 5.093701677173784, 0.40659332003768445, 12.411707272399637, 9.314667833079392, 1.9221642764015612, 24.82768502367305, 33.44088669950739, 2.660677410186313, 23.891932144461585, 12.03333119398631, 0.4687595236125044, 8.162046619164316, 5.647986868245367, 3.239878048780489, 11.18910381584692, 2.436950109662944, 5.225771935188015, 19.639702941622655, 2.8500570272933294, 19.72696707120601, 64.27721167207041, 0.44673363402182187, 83.2019037771741, 42.48183099910229, 7.938123905526794, 21.60471577617777, 11.921217952352867, 34.861165140407245, 5.623249986326038, 11.247216243233568, 0.9479438054539249, 2.9001140731456427, 4.849436338481833, 1.1106409971589233]""","""[-25.216981132075468, -7.654471544715452, -6.1910569105691104, -6.139097744360915, -3.700000000000003, -2.4607843137254832, -9.820175438596488, -6.074516496018186, -5.448216340621401, -2.083710407239826, -3.3763183125599134, -0.5, -5.9142739950779335, -4.395071542130367, -2.742990654205593, -2.239850869925442, -3.0622254758418714, -0.8082191780821912, -19.13217886891714, -8.901785714285712, -2.4919147372289654, -12.555022926219264, -8.923040604343722, -2.3491834774255542, -7.503984063745024, -12.392895015906678, -14.197003329633738, -4.207835196546796, -15.032507739938081, -4.585358704209308, -12.124464887512525, -5.175215028230693, -7.7867805410508435, -5.99487418452936, -3.6737896230878344, -2.6632251720747306, -2.828002665334001, -0.9473224555872632, -3.6889409023977473, -3.9605046192767257, -5.78377674741514, -3.1567343005235298, -6.260226571957145, -2.4275324241049017, -3.696831306004065, -3.4802109254651032, -2.944510650975714, -4.986697101958233, -3.670522707797772, -3.059867877786956, -2.8478645421530104, -2.285685297316602, -7.239984289080907, -10.3614221095134, -9.850663320186445, -12.62635237675626, -7.293548387096775, -4.407970313004201, -7.553213356684497, -10.883994966633868, -5.565435475543306, -3.6490430983698046, -3.040562182132429, -4.247005454838342, -4.557810568778952, -3.5836779496604847, -0.35678217829388514, -3.285181577242292, -0.915130239250244, -14.199318716362503, -4.848201077837423, -6.728078817733993, -2.5695409381918943, -2.5599011140437504, -2.3298532743218754, -9.501420377097638, -6.3023371857793276, -5.542296961910316, -3.7027218934911255, -9.056206829192524, -3.3210331231526093, -5.100298376342001, -0.7370749890100028, -5.015946910243707, -6.202606183415937, -3.7227728223763883, -5.98308450208615, -5.222970423765238, -3.483393962521459, -1.519037051164232, -4.707487327963441, -4.379047296151887, -0.6393127924464841, -2.8579940560080446, -4.067715234123824, -3.2254998545868645, -0.22495362048813583, -8.349573476161595, -0.2487703216521187, -9.15305787721268, -3.1391082706280895, -5.526284187003255, -4.342195289083705, -0.9670390060880765, -6.579539855821268, -2.4751261761305536, -4.931013844515925, -5.646015648590578, -4.586076182488333, -0.8565554646458252, -6.6459076114110385, -4.268240730707939, -3.851772465942922, -5.962140464231393, -4.546504350287586, -6.967073318531934, -2.964476255623206]"""
76,btc,3739.333333333333,1009.808755762907,6,9.0,244,115,14.731464370642817,129,-5.304725944659043,8.101514353597935,"""[0.49999999999999356, 17.555555555555554, 32.83333333333333, 0.28431372549019684, 0.9028056112224327, 5.0984555984556, 6.957627118644059, 1.6705426356589097, 2.023659305993693, 9.292284866468846, 17.15480895915678, 18.391402714932127, 13.136363636363637, 2.7007759456838025, 4.77704485488128, 0.507326007326002, 5.684738955823304, 1.5209580838323453, 17.389587700908457, 25.268585802124086, 1.283216783216776, 16.16111296234587, 8.079819593035444, 13.26832018038333, 49.90160642570283, 3.9985624894300633, 21.36316928069227, 3.815906562847603, 27.855583152230167, 55.123100303951375, 42.7710034237556, 154.75408795252534, 9.90787623066104, 4.666944908180308, 0.3776185226019886, 36.28994178875159, 1.0832640349589975, 9.594590159042754, 3.411652094405394, 2.625712981975813, 5.072383073496655, 13.660045402951193, 1.93891816558512, 24.759728825497458, 1.5498950140574363, 50.27316293929712, 6.499669401616916, 17.081778787718658, 8.23555492360591, 4.7744304274148055, 54.824675324675326, 1.505774456521749, 2.801070127129121, 10.329803921568622, 4.769150844031993, 0.6742424242424174, 2.0764157856170757, 6.854037267080751, 3.6122534037232565, 0.24877938702663482, 4.430376120938615, 10.176070573242816, 10.238326434291459, 13.685713733225048, 0.4595664860358476, 31.24404015056461, 16.57877234860365, 8.258748704267681, 11.249130434782609, 37.31669626998224, 2.2832705125362662, 4.110353535353528, 18.261955498011826, 11.454814910038257, 25.532801155905368, 49.98970011270135, 14.98803616716287, 12.873553704032078, 2.7219555128820634, 22.925230212982328, 5.608974531371876, 0.11500266228099143, 12.411707272399637, 9.314667833079392, 1.9221642764015612, 24.82768502367305, 33.37241299299568, 2.1133775005097752, 28.902601714944236, 12.21225766015875, 0.4687595236125044, 8.162046619164316, 6.152666316657922, 4.011341463414638, 11.18910381584692, 4.6315535163570045, 5.225771935188015, 19.639702941622655, 2.8500570272933294, 21.7856204457124, 64.27721167207041, 0.44673363402182187, 88.25219218183695, 42.48183099910229, 7.938123905526794, 0.10730881691639071, 22.638266017132352, 11.921217952352867, 34.861165140407245, 0.5420474335493772, 5.623249986326038, 11.115447434129042, 3.3919842226416868, 4.189364435119169, 1.1106409971589233]""","""[-25.216981132075468, -14.551841746248298, -7.654471544715452, -4.768292682926829, -6.139097744360915, -3.700000000000003, -10.60869565217391, -6.074516496018186, -5.448216340621401, -2.7471910112359668, -1.6505273250239618, -5.210743801652895, -3.934504792332266, -2.742990654205593, -0.3114985862393841, -0.6657000828500379, -2.2712177121771235, -1.9296463506395751, -11.267531750414133, -19.13217886891714, -6.6390667886550725, -1.3624535315985105, -10.919497282608702, -8.923040604343722, -2.3491834774255542, -7.61500198965381, -17.10452961672474, -8.387628309022151, -14.197003329633738, -3.499733249266437, -14.213622291021677, -4.585358704209308, -7.272578398524267, -11.466390381637677, -4.093477916732628, -7.7867805410508435, -5.7455547592232366, -5.99487418452936, -3.4096659418857422, -2.6632251720747306, -2.4524405506883515, -0.4190559366080187, -6.79849784779362, -3.6889409023977473, -2.275428610151105, -5.78377674741514, -3.344268486442845, -5.675524747047934, -2.084334028426921, -3.3873208951993368, -1.9153194535584337, -2.177342469834648, -4.732512249368728, -2.474215034935023, -3.059867877786956, -2.6723107436244535, -7.322813486383758, -2.285685297316602, -7.239984289080907, -9.223842411489104, -8.958884145657041, -12.136559455622463, -7.293548387096775, -3.6264801561483466, -0.2920206657944219, -6.379674980889562, -9.363881401617249, -5.565435475543306, -3.6490430983698046, -2.6487815158806596, -4.247005454838342, -4.557810568778952, -3.5836779496604847, -0.35678217829388514, -3.285181577242292, -3.0964949356197295, -0.915130239250244, -14.199318716362503, -4.848201077837423, -6.728078817733993, -2.5695409381918943, -2.5599011140437504, -2.3298532743218754, -7.891782882838749, -5.911998647000331, -5.33651478492789, -3.7027218934911255, -9.056206829192524, -3.3210331231526093, -4.330028283408538, -0.24073434258740334, -4.499767541808697, -4.059835565047917, -4.755906298010767, -3.7227728223763883, -5.98308450208615, -5.222970423765238, -9.016391148799785, -3.483393962521459, -1.519037051164232, -4.3795197617780826, -3.7714019325309303, -0.6393127924464841, -2.8579940560080446, -4.067715234123824, -3.940132024959554, -8.349573476161595, -0.2487703216521187, -8.922443962607518, -7.527584578300366, -2.2156149624489165, -5.073548534072145, -4.342195289083705, -7.3133618370088405, -4.785179865901744, -1.00011153245595, -4.931013844515925, -5.3200932462301305, -4.586076182488333, -0.8565554646458252, -6.6459076114110385, -2.0568660406304726, -7.0751210508914975, -3.851772465942922, -5.962140464231393, -0.5981273668715023, -4.546504350287586, -6.967073318531934, -2.964476255623206]"""
304,btc,3739.333333333333,1000.0835692784482,13,7.5,241,109,15.753666644004529,132,-5.432318900894283,8.023490928423993,"""[19.785714285714285, 30.79102844638949, 5.109284332688588, 3.9067796610169445, 1.04083204930662, 0.7461059190031165, 30.57511045655376, 16.128959276018108, 16.966063348416288, 0.26400679117147596, 0.07692307692308165, 1.6296296296296173, 3.865079365079371, 0.16914498141263834, 14.810344827586198, 24.15373961218836, 4.249910039582585, 13.05822251054168, 8.079819593035444, 8.994100094941, 49.90160642570283, 3.444822945579946, 17.83423472147107, 3.815906562847603, 27.855583152230167, 28.67133258678613, 47.33012539346717, 159.62853403819742, 15.252461322081574, 4.666944908180308, 3.290518191841234, 34.749183094934104, 1.1859886839831126, 1.9226519337016525, 7.412767136068103, 2.625712981975813, 13.534376520188099, 5.143599225215704, 15.068011047479798, 50.27316293929712, 7.430637240041221, 8.208978491782497, 8.192291838417136, 5.412257578610433, 55.256901157613534, 1.505774456521749, 2.9665565648224623, 9.89859997812465, 4.769150844031993, 0.6742424242424174, 1.192870485678699, 22.48503725035999, 5.058218657562764, 12.298267015305846, 16.527738016944557, 14.39668054636727, 31.783464566929133, 20.700315986538104, 7.39091894649576, 15.855281921274827, 43.118441281267536, 7.0202734559170255, 4.806501203551993, 20.827189988623434, 11.454814910038257, 33.15222284749578, 50.7185568730831, 16.549077732019843, 2.3587418638775, 1.3970277396298296, 3.1687564348131407, 2.7219555128820634, 22.6791675297692, 2.8972050136867917, 0.11500266228099143, 9.75143353451562, 9.314667833079392, 26.623110605658283, 36.01417371406581, 2.660677410186313, 32.65623962341543, 12.21225766015875, 3.6831718365937434, 16.844033741432835, 17.084121421217365, 12.40818210974705, 6.86945812807882, 6.526969462185028, 19.639702941622655, 2.8500570272933294, 17.47167902610024, 65.74779990736452, 0.44673363402182187, 88.25219218183695, 42.48183099910229, 8.02200060605589, 1.985357200972755, 2.4801547573121456, 21.60471577617777, 9.924870125454772, 40.91852099261149, 0.5420474335493772, 6.7048855540182215, 1.8202903731681337, 11.247216243233568, 0.9479438054539249, 1.368014010601825, 5.3289470019773235, 1.7187663932009176]""","""[-43.848623853211, -38.99658314350796, -7.700000000000006, -6.139097744360915, -6.4999999999999964, -0.6996007984031893, -0.5, -3.250491159135554, -6.608597285067864, -1.1795016987542524, -7.337606837606827, -3.124179943767567, -2.0586546349466737, -3.235317779565566, -4.755319148936182, -2.239850869925442, -3.0622254758418714, -4.136363636363637, -20.465502371711956, -8.901785714285712, -2.5175629581246834, -12.838654891304348, -8.923040604343722, -1.3144504475445569, -7.503984063745024, -17.10452961672474, -10.097030752916226, -12.819644839067703, -5.642226641123259, -16.521671826625386, -5.873963049872754, -5.206836079677064, -7.272578398524267, -13.290326987885967, -4.4657647121365205, -6.162450264267473, -2.561983471074384, -5.99487418452936, -3.6737896230878344, -2.6632251720747306, -1.3405557249248754, -3.7980121570560215, -3.398248540450382, -0.43305852094563724, -1.0447735784814443, -6.79849784779362, -3.6889409023977473, -2.275428610151105, -6.257357863678071, -3.1567343005235298, -5.675524747047934, -3.556542506882517, -3.3180598242500285, -1.9153194535584337, -2.944510650975714, -4.034009365630162, -3.059867877786956, -3.955127350313371, -7.239984289080907, -8.310197198889682, -0.24086829817532524, -7.525052229862084, -6.301162742063648, -8.731339468302664, -5.164467005076143, -1.8337670787247886, -6.379674980889562, -8.35557154884441, -4.856533377710831, -3.2530406585443505, -2.6487815158806596, -6.380220652299153, -3.650576968831785, -2.5862717199333214, -3.5836779496604847, -0.35678217829388514, -4.536957132356014, -0.915130239250244, -12.889834600989971, -4.848201077837423, -2.3368494061953764, -2.5695409381918943, -1.1524119947848757, -0.6068134249216135, -2.5599011140437504, -1.596182916501249, -6.959952454539139, -5.752844141334413, -3.7027218934911255, -3.995038200818488, -6.576872246696043, -1.4642857142857162, -5.100298376342001, -0.24073434258740334, -4.499767541808697, -4.059835565047917, -6.6136511955791155, -4.407795219568863, -3.7227728223763883, -7.04878600512743, -2.808692516906379, -4.500914882081867, -3.483393962521459, -1.519037051164232, -5.389646289036453, -4.707487327963441, -3.7714019325309303, -0.360969027093198, -2.8579940560080446, -12.872366448468892, -8.620752289694286, -2.5858635237509207, -1.5799775540509597, -7.415623409532177, -5.972973437466123, -7.390140696520427, -7.527584578300366, -1.6612644828826861, -5.073548534072145, -4.034754674184567, -5.3175467836654295, -4.59928398956723, -0.5859523761525206, -3.3151242945797006, -4.666819161428685, -4.586076182488333, -5.742443645677183, -3.2527036063609915, -3.851772465942922, -7.277124256731716, -4.546504350287586, -1.7967482023049572]"""
